Plot Title: rgaws_as,Z2802,GMT+8,,,,,
30013,09/15/18 上午12时56分50秒,-999,,,,,
30014,09/15/18 上午01时03分19秒,6046,,,,,
30015,09/15/18 上午01时03分20秒,6047,,,,,
30016,09/15/18 上午01时30分32秒,6048,,,,,
30017,09/15/18 上午01时56分50秒,-999,,,,,
30018,09/15/18 上午02时39分42秒,6049,,,,,
30019,09/15/18 上午02时56分50秒,-999,,,,,
30020,09/15/18 上午03时56分50秒,-999,,,,,
30021,09/15/18 上午04时56分50秒,-999,,,,,
30022,09/15/18 上午04时58分35秒,6050,,,,,
30023,09/15/18 上午05时20分02秒,6051,,,,,
30024,09/15/18 上午05时40分07秒,6052,,,,,
30025,09/15/18 上午05时54分43秒,6053,,,,,
30026,09/15/18 上午05时56分50秒,-999,,,,,
30027,09/15/18 上午06时04分58秒,6054,,,,,
30028,09/15/18 上午06时40分24秒,6055,,,,,
30029,09/15/18 上午06时56分50秒,-999,,,,,
30030,09/15/18 上午07时01分09秒,6056,,,,,
30031,09/15/18 上午07时13分21秒,6057,,,,,
30032,09/15/18 上午07时43分51秒,6058,,,,,
30033,09/15/18 上午07时54分49秒,6059,,,,,
30034,09/15/18 上午07时56分50秒,-999,,,,,
30035,09/15/18 上午08时07分15秒,6060,,,,,
30036,09/15/18 上午08时48分53秒,6061,,,,,
30037,09/15/18 上午08时56分50秒,-999,,,,,
30038,09/15/18 上午09时15分58秒,6062,,,,,
30039,09/15/18 上午09时41分35秒,6063,,,,,
30040,09/15/18 上午09时56分50秒,-999,,,,,
30041,09/15/18 上午10时07分25秒,6064,,,,,
30042,09/15/18 上午10时21分50秒,6065,,,,,
30043,09/15/18 上午10时29分09秒,6066,,,,,
30044,09/15/18 上午10时34分14秒,6067,,,,,
30045,09/15/18 上午10时34分15秒,6068,,,,,
30046,09/15/18 上午10时38分44秒,6069,,,,,
30047,09/15/18 上午10时48分35秒,6070,,,,,
30048,09/15/18 上午10时56分50秒,-999,,,,,
30049,09/15/18 上午11时14分17秒,6071,,,,,
30050,09/15/18 上午11时56分50秒,-999,,,,,
30051,09/15/18 下午12时56分50秒,-999,,,,,
30052,09/15/18 下午01时56分50秒,-999,,,,,
30053,09/15/18 下午02时56分50秒,-999,,,,,
30054,09/15/18 下午03时56分50秒,-999,,,,,
30055,09/15/18 下午04时56分50秒,-999,,,,,
30056,09/15/18 下午05时56分50秒,-999,,,,,
30057,09/15/18 下午06时56分50秒,-999,,,,,
30058,09/15/18 下午07时56分50秒,-999,,,,,
30059,09/15/18 下午08时56分50秒,-999,,,,,
30060,09/15/18 下午09时56分50秒,-999,,,,,
30061,09/15/18 下午10时56分50秒,-999,,,,,
30062,09/15/18 下午11时56分50秒,-999,,,,,
30063,09/16/18 上午12时56分50秒,-999,,,,,
30064,09/16/18 上午01时56分50秒,-999,,,,,
30065,09/16/18 上午02时56分50秒,-999,,,,,
30066,09/16/18 上午03时56分50秒,-999,,,,,
30067,09/16/18 上午04时56分50秒,-999,,,,,
30068,09/16/18 上午05时56分50秒,-999,,,,,
30069,09/16/18 上午06时56分50秒,-999,,,,,
30070,09/16/18 上午07时56分50秒,-999,,,,,
30071,09/16/18 上午08时56分50秒,-999,,,,,
30072,09/16/18 上午09时56分50秒,-999,,,,,
30073,09/16/18 上午10时56分50秒,-999,,,,,
30074,09/16/18 上午11时56分50秒,-999,,,,,
30075,09/16/18 下午12时56分50秒,-999,,,,,
30076,09/16/18 下午01时56分50秒,-999,,,,,
30077,09/16/18 下午02时56分50秒,-999,,,,,
30078,09/16/18 下午03时56分50秒,-999,,,,,
30079,09/16/18 下午04时56分50秒,-999,,,,,
30080,09/16/18 下午05时56分50秒,-999,,,,,
30081,09/16/18 下午06时56分50秒,-999,,,,,
30082,09/16/18 下午07时56分50秒,-999,,,,,
30083,09/16/18 下午08时56分50秒,-999,,,,,
30084,09/16/18 下午09时56分50秒,-999,,,,,
30085,09/16/18 下午10时56分50秒,-999,,,,,
30086,09/16/18 下午11时56分50秒,-999,,,,,
30087,09/17/18 上午12时56分50秒,-999,,,,,
30088,09/17/18 上午01时56分50秒,-999,,,,,
30089,09/17/18 上午02时56分50秒,-999,,,,,
30090,09/17/18 上午03时56分50秒,-999,,,,,
30091,09/17/18 上午04时56分50秒,-999,,,,,
30092,09/17/18 上午05时56分50秒,-999,,,,,
30093,09/17/18 上午06时56分50秒,-999,,,,,
30094,09/17/18 上午07时56分50秒,-999,,,,,
30095,09/17/18 上午08时56分50秒,-999,,,,,
30096,09/17/18 上午09时56分50秒,-999,,,,,
30097,09/17/18 上午10时56分50秒,-999,,,,,
30098,09/17/18 上午11时56分50秒,-999,,,,,
30099,09/17/18 下午12时56分50秒,-999,,,,,
30100,09/17/18 下午01时56分50秒,-999,,,,,
30101,09/17/18 下午02时56分50秒,-999,,,,,
30102,09/17/18 下午03时56分50秒,-999,,,,,
30103,09/17/18 下午04时56分50秒,-999,,,,,
30104,09/17/18 下午05时56分50秒,-999,,,,,
30105,09/17/18 下午06时56分50秒,-999,,,,,
30106,09/17/18 下午07时56分50秒,-999,,,,,
30107,09/17/18 下午08时56分50秒,-999,,,,,
30108,09/17/18 下午09时56分50秒,-999,,,,,
30109,09/17/18 下午10时56分50秒,-999,,,,,
30110,09/17/18 下午11时56分50秒,-999,,,,,
30111,09/18/18 上午12时56分50秒,-999,,,,,
30112,09/18/18 上午01时56分50秒,-999,,,,,
30113,09/18/18 上午02时56分50秒,-999,,,,,
30114,09/18/18 上午03时56分50秒,-999,,,,,
30115,09/18/18 上午04时56分50秒,-999,,,,,
30116,09/18/18 上午05时56分50秒,-999,,,,,
30117,09/18/18 上午06时56分50秒,-999,,,,,
30118,09/18/18 上午07时56分50秒,-999,,,,,
30119,09/18/18 上午08时56分50秒,-999,,,,,
30120,09/18/18 上午09时56分50秒,-999,,,,,
30121,09/18/18 上午10时56分50秒,-999,,,,,
30122,09/18/18 上午11时56分50秒,-999,,,,,
30123,09/18/18 下午12时56分50秒,-999,,,,,
30124,09/18/18 下午01时56分50秒,-999,,,,,
30125,09/18/18 下午02时56分50秒,-999,,,,,
30126,09/18/18 下午03时56分50秒,-999,,,,,
30127,09/18/18 下午04时56分50秒,-999,,,,,
30128,09/18/18 下午05时56分50秒,-999,,,,,
30129,09/18/18 下午06时56分50秒,-999,,,,,
30130,09/18/18 下午07时56分50秒,-999,,,,,
30131,09/18/18 下午08时56分50秒,-999,,,,,
30132,09/18/18 下午09时56分50秒,-999,,,,,
30133,09/18/18 下午10时56分50秒,-999,,,,,
30134,09/18/18 下午11时56分50秒,-999,,,,,
30135,09/19/18 上午12时56分50秒,-999,,,,,
30136,09/19/18 上午01时56分50秒,-999,,,,,
30137,09/19/18 上午02时56分50秒,-999,,,,,
30138,09/19/18 上午03时56分50秒,-999,,,,,
30139,09/19/18 上午04时56分50秒,-999,,,,,
30140,09/19/18 上午05时56分50秒,-999,,,,,
30141,09/19/18 上午06时56分50秒,-999,,,,,
30142,09/19/18 上午07时56分50秒,-999,,,,,
30143,09/19/18 上午08时56分50秒,-999,,,,,
30144,09/19/18 上午09时56分50秒,-999,,,,,
30145,09/19/18 上午10时56分50秒,-999,,,,,
30146,09/19/18 上午11时56分50秒,-999,,,,,
30147,09/19/18 下午12时56分50秒,-999,,,,,
30148,09/19/18 下午01时56分50秒,-999,,,,,
30149,09/19/18 下午02时56分50秒,-999,,,,,
30150,09/19/18 下午03时56分50秒,-999,,,,,
30151,09/19/18 下午04时56分50秒,-999,,,,,
30152,09/19/18 下午05时56分50秒,-999,,,,,
30153,09/19/18 下午06时56分50秒,-999,,,,,
30154,09/19/18 下午07时56分50秒,-999,,,,,
30155,09/19/18 下午08时56分50秒,-999,,,,,
30156,09/19/18 下午09时56分50秒,-999,,,,,
30157,09/19/18 下午10时56分50秒,-999,,,,,
30158,09/19/18 下午11时56分50秒,-999,,,,,
30159,09/20/18 上午12时56分50秒,-999,,,,,
30160,09/20/18 上午01时56分50秒,-999,,,,,
30161,09/20/18 上午02时56分50秒,-999,,,,,
30162,09/20/18 上午03时56分50秒,-999,,,,,
30163,09/20/18 上午04时56分50秒,-999,,,,,
30164,09/20/18 上午05时56分50秒,-999,,,,,
30165,09/20/18 上午06时56分50秒,-999,,,,,
30166,09/20/18 上午07时56分50秒,-999,,,,,
30167,09/20/18 上午08时56分50秒,-999,,,,,
30168,09/20/18 上午09时56分50秒,-999,,,,,
30169,09/20/18 上午10时56分50秒,-999,,,,,
30170,09/20/18 上午11时56分50秒,-999,,,,,
30171,09/20/18 下午12时56分50秒,-999,,,,,
30172,09/20/18 下午01时56分50秒,-999,,,,,
30173,09/20/18 下午02时56分50秒,-999,,,,,
30174,09/20/18 下午03时56分50秒,-999,,,,,
30175,09/20/18 下午04时56分50秒,-999,,,,,
30176,09/20/18 下午05时56分50秒,-999,,,,,
30177,09/20/18 下午06时56分50秒,-999,,,,,
30178,09/20/18 下午07时56分50秒,-999,,,,,
30179,09/20/18 下午08时56分50秒,-999,,,,,
30180,09/20/18 下午09时56分50秒,-999,,,,,
30181,09/20/18 下午10时56分50秒,-999,,,,,
30182,09/20/18 下午11时56分50秒,-999,,,,,
30183,09/21/18 上午12时56分50秒,-999,,,,,
30184,09/21/18 上午01时56分50秒,-999,,,,,
30185,09/21/18 上午02时56分50秒,-999,,,,,
30186,09/21/18 上午03时56分50秒,-999,,,,,
30187,09/21/18 上午04时56分50秒,-999,,,,,
30188,09/21/18 上午05时56分50秒,-999,,,,,
30189,09/21/18 上午06时56分50秒,-999,,,,,
30190,09/21/18 上午07时56分50秒,-999,,,,,
30191,09/21/18 上午08时56分50秒,-999,,,,,
30192,09/21/18 上午09时56分50秒,-999,,,,,
30193,09/21/18 上午10时56分50秒,-999,,,,,
30194,09/21/18 上午11时56分50秒,-999,,,,,
30195,09/21/18 下午12时56分50秒,-999,,,,,
30196,09/21/18 下午01时56分50秒,-999,,,,,
30197,09/21/18 下午02时56分50秒,-999,,,,,
30198,09/21/18 下午03时56分50秒,-999,,,,,
30199,09/21/18 下午04时56分50秒,-999,,,,,
30200,09/21/18 下午05时22分13秒,6072,,,,,
30201,09/21/18 下午05时56分50秒,-999,,,,,
30202,09/21/18 下午06时56分50秒,-999,,,,,
30203,09/21/18 下午07时56分50秒,-999,,,,,
30204,09/21/18 下午08时56分50秒,-999,,,,,
30205,09/21/18 下午09时56分50秒,-999,,,,,
30206,09/21/18 下午10时56分50秒,-999,,,,,
30207,09/21/18 下午11时56分50秒,-999,,,,,
30208,09/22/18 上午12时43分42秒,6073,,,,,
30209,09/22/18 上午12时56分50秒,-999,,,,,
30210,09/22/18 上午01时56分50秒,-999,,,,,
30211,09/22/18 上午02时56分50秒,-999,,,,,
30212,09/22/18 上午03时56分50秒,-999,,,,,
30213,09/22/18 上午04时56分50秒,-999,,,,,
30214,09/22/18 上午05时56分50秒,-999,,,,,
30215,09/22/18 上午06时56分50秒,-999,,,,,
30216,09/22/18 上午07时56分50秒,-999,,,,,
30217,09/22/18 上午08时56分50秒,-999,,,,,
30218,09/22/18 上午09时56分50秒,-999,,,,,
30219,09/22/18 上午10时56分50秒,-999,,,,,
30220,09/22/18 上午11时56分50秒,-999,,,,,
30221,09/22/18 下午12时56分50秒,-999,,,,,
30222,09/22/18 下午01时56分50秒,-999,,,,,
30223,09/22/18 下午02时56分50秒,-999,,,,,
30224,09/22/18 下午03时56分50秒,-999,,,,,
30225,09/22/18 下午04时56分50秒,-999,,,,,
30226,09/22/18 下午05时56分50秒,-999,,,,,
30227,09/22/18 下午06时56分50秒,-999,,,,,
30228,09/22/18 下午07时56分50秒,-999,,,,,
30229,09/22/18 下午08时56分50秒,-999,,,,,
30230,09/22/18 下午09时56分50秒,-999,,,,,
30231,09/22/18 下午10时56分50秒,-999,,,,,
30232,09/22/18 下午11时56分50秒,-999,,,,,
30233,09/23/18 上午12时56分50秒,-999,,,,,
30234,09/23/18 上午01时56分50秒,-999,,,,,
30235,09/23/18 上午02时56分50秒,-999,,,,,
30236,09/23/18 上午03时56分50秒,-999,,,,,
30237,09/23/18 上午04时56分50秒,-999,,,,,
30238,09/23/18 上午05时56分50秒,-999,,,,,
30239,09/23/18 上午06时56分50秒,-999,,,,,
30240,09/23/18 上午07时56分50秒,-999,,,,,
30241,09/23/18 上午08时56分50秒,-999,,,,,
30242,09/23/18 上午09时56分50秒,-999,,,,,
30243,09/23/18 上午10时56分50秒,-999,,,,,
30244,09/23/18 上午11时56分50秒,-999,,,,,
30245,09/23/18 下午12时56分50秒,-999,,,,,
30246,09/23/18 下午01时56分50秒,-999,,,,,
30247,09/23/18 下午02时56分50秒,-999,,,,,
30248,09/23/18 下午03时56分50秒,-999,,,,,
30249,09/23/18 下午04时56分50秒,-999,,,,,
30250,09/23/18 下午05时56分50秒,-999,,,,,
30251,09/23/18 下午06时56分50秒,-999,,,,,
30252,09/23/18 下午07时56分50秒,-999,,,,,
30253,09/23/18 下午08时56分50秒,-999,,,,,
30254,09/23/18 下午09时56分50秒,-999,,,,,
30255,09/23/18 下午10时56分50秒,-999,,,,,
30256,09/23/18 下午11时56分50秒,-999,,,,,
30257,09/24/18 上午12时56分50秒,-999,,,,,
30258,09/24/18 上午01时56分50秒,-999,,,,,
30259,09/24/18 上午02时56分50秒,-999,,,,,
30260,09/24/18 上午03时56分50秒,-999,,,,,
30261,09/24/18 上午04时56分50秒,-999,,,,,
30262,09/24/18 上午05时56分50秒,-999,,,,,
30263,09/24/18 上午06时56分50秒,-999,,,,,
30264,09/24/18 上午07时56分50秒,-999,,,,,
30265,09/24/18 上午08时56分50秒,-999,,,,,
30266,09/24/18 上午09时56分50秒,-999,,,,,
30267,09/24/18 上午10时56分50秒,-999,,,,,
30268,09/24/18 上午11时56分50秒,-999,,,,,
30269,09/24/18 下午12时56分50秒,-999,,,,,
30270,09/24/18 下午01时56分50秒,-999,,,,,
30271,09/24/18 下午02时56分50秒,-999,,,,,
30272,09/24/18 下午03时56分50秒,-999,,,,,
30273,09/24/18 下午04时56分50秒,-999,,,,,
30274,09/24/18 下午05时56分50秒,-999,,,,,
30275,09/24/18 下午06时56分50秒,-999,,,,,
30276,09/24/18 下午07时56分50秒,-999,,,,,
30277,09/24/18 下午08时56分50秒,-999,,,,,
30278,09/24/18 下午09时56分50秒,-999,,,,,
30279,09/24/18 下午10时56分50秒,-999,,,,,
30280,09/24/18 下午11时56分50秒,-999,,,,,
30281,09/25/18 上午12时56分50秒,-999,,,,,
30282,09/25/18 上午01时56分50秒,-999,,,,,
30283,09/25/18 上午02时56分50秒,-999,,,,,
30284,09/25/18 上午03时56分50秒,-999,,,,,
30285,09/25/18 上午04时23分16秒,6074,,,,,
30286,09/25/18 上午04时56分50秒,-999,,,,,
30287,09/25/18 上午05时56分50秒,-999,,,,,
30288,09/25/18 上午06时56分50秒,-999,,,,,
30289,09/25/18 上午07时56分50秒,-999,,,,,
30290,09/25/18 上午08时56分50秒,-999,,,,,
30291,09/25/18 上午09时56分50秒,-999,,,,,
30292,09/25/18 上午10时56分50秒,-999,,,,,
30293,09/25/18 上午11时56分50秒,-999,,,,,
30294,09/25/18 下午12时56分50秒,-999,,,,,
30295,09/25/18 下午01时56分50秒,-999,,,,,
30296,09/25/18 下午02时56分50秒,-999,,,,,
30297,09/25/18 下午03时56分50秒,-999,,,,,
30298,09/25/18 下午04时28分07秒,6075,,,,,
30299,09/25/18 下午04时56分50秒,-999,,,,,
30300,09/25/18 下午05时56分50秒,-999,,,,,
30301,09/25/18 下午06时56分50秒,-999,,,,,
30302,09/25/18 下午07时56分50秒,-999,,,,,
30303,09/25/18 下午08时56分50秒,-999,,,,,
30304,09/25/18 下午09时56分50秒,-999,,,,,
30305,09/25/18 下午10时56分50秒,-999,,,,,
30306,09/25/18 下午11时56分50秒,-999,,,,,
30307,09/26/18 上午12时56分50秒,-999,,,,,
30308,09/26/18 上午01时56分50秒,-999,,,,,
30309,09/26/18 上午02时56分50秒,-999,,,,,
30310,09/26/18 上午03时56分50秒,-999,,,,,
30311,09/26/18 上午04时56分50秒,-999,,,,,
30312,09/26/18 上午05时56分50秒,-999,,,,,
30313,09/26/18 上午06时56分50秒,-999,,,,,
30314,09/26/18 上午07时56分50秒,-999,,,,,
30315,09/26/18 上午08时56分50秒,-999,,,,,
30316,09/26/18 上午09时56分50秒,-999,,,,,
30317,09/26/18 上午10时56分50秒,-999,,,,,
30318,09/26/18 上午11时56分50秒,-999,,,,,
30319,09/26/18 下午12时56分50秒,-999,,,,,
30320,09/26/18 下午01时56分50秒,-999,,,,,
30321,09/26/18 下午02时56分50秒,-999,,,,,
30322,09/26/18 下午03时56分50秒,-999,,,,,
30323,09/26/18 下午04时56分50秒,-999,,,,,
30324,09/26/18 下午05时56分50秒,-999,,,,,
30325,09/26/18 下午06时56分50秒,-999,,,,,
30326,09/26/18 下午07时56分50秒,-999,,,,,
30327,09/26/18 下午08时56分50秒,-999,,,,,
30328,09/26/18 下午09时56分50秒,-999,,,,,
30329,09/26/18 下午10时56分50秒,-999,,,,,
30330,09/26/18 下午11时56分50秒,-999,,,,,
30331,09/27/18 上午12时56分50秒,-999,,,,,
30332,09/27/18 上午01时56分50秒,-999,,,,,
30333,09/27/18 上午02时56分50秒,-999,,,,,
30334,09/27/18 上午03时56分50秒,-999,,,,,
30335,09/27/18 上午04时56分50秒,-999,,,,,
30336,09/27/18 上午05时56分50秒,-999,,,,,
30337,09/27/18 上午06时56分50秒,-999,,,,,
30338,09/27/18 上午07时56分50秒,-999,,,,,
30339,09/27/18 上午08时56分50秒,-999,,,,,
30340,09/27/18 上午09时56分50秒,-999,,,,,
30341,09/27/18 上午10时56分50秒,-999,,,,,
30342,09/27/18 上午11时56分50秒,-999,,,,,
30343,09/27/18 下午12时56分50秒,-999,,,,,
30344,09/27/18 下午01时56分50秒,-999,,,,,
30345,09/27/18 下午02时56分50秒,-999,,,,,
30346,09/27/18 下午03时56分50秒,-999,,,,,
30347,09/27/18 下午04时56分50秒,-999,,,,,
30348,09/27/18 下午05时56分50秒,-999,,,,,
30349,09/27/18 下午06时56分50秒,-999,,,,,
30350,09/27/18 下午07时56分50秒,-999,,,,,
30351,09/27/18 下午08时56分50秒,-999,,,,,
30352,09/27/18 下午09时56分50秒,-999,,,,,
30353,09/27/18 下午10时56分50秒,-999,,,,,
30354,09/27/18 下午11时56分50秒,-999,,,,,
30355,09/28/18 上午12时56分50秒,-999,,,,,
30356,09/28/18 上午01时56分50秒,-999,,,,,
30357,09/28/18 上午02时56分50秒,-999,,,,,
30358,09/28/18 上午03时56分50秒,-999,,,,,
30359,09/28/18 上午04时56分50秒,-999,,,,,
30360,09/28/18 上午05时56分50秒,-999,,,,,
30361,09/28/18 上午06时56分50秒,-999,,,,,
30362,09/28/18 上午07时56分50秒,-999,,,,,
30363,09/28/18 上午08时56分50秒,-999,,,,,
30364,09/28/18 上午09时56分50秒,-999,,,,,
30365,09/28/18 上午10时56分50秒,-999,,,,,
30366,09/28/18 上午11时56分50秒,-999,,,,,
30367,09/28/18 下午12时56分50秒,-999,,,,,
30368,09/28/18 下午01时56分50秒,-999,,,,,
30369,09/28/18 下午02时56分50秒,-999,,,,,
30370,09/28/18 下午03时56分50秒,-999,,,,,
30371,09/28/18 下午04时56分50秒,-999,,,,,
30372,09/28/18 下午05时08分37秒,6076,,,,,
30373,09/28/18 下午05时56分50秒,-999,,,,,
30374,09/28/18 下午06时56分50秒,-999,,,,,
30375,09/28/18 下午07时56分50秒,-999,,,,,
30376,09/28/18 下午08时56分50秒,-999,,,,,
30377,09/28/18 下午09时56分50秒,-999,,,,,
30378,09/28/18 下午10时56分50秒,-999,,,,,
30379,09/28/18 下午11时56分50秒,-999,,,,,
30380,09/29/18 上午12时56分50秒,-999,,,,,
30381,09/29/18 上午01时56分50秒,-999,,,,,
30382,09/29/18 上午02时56分50秒,-999,,,,,
30383,09/29/18 上午03时56分50秒,-999,,,,,
30384,09/29/18 上午04时56分50秒,-999,,,,,
30385,09/29/18 上午05时56分50秒,-999,,,,,
30386,09/29/18 上午06时56分50秒,-999,,,,,
30387,09/29/18 上午07时56分50秒,-999,,,,,
30388,09/29/18 上午08时56分50秒,-999,,,,,
30389,09/29/18 上午09时56分50秒,-999,,,,,
30390,09/29/18 上午10时56分50秒,-999,,,,,
30391,09/29/18 上午11时56分50秒,-999,,,,,
30392,09/29/18 下午12时56分50秒,-999,,,,,
30393,09/29/18 下午01时56分50秒,-999,,,,,
30394,09/29/18 下午02时56分50秒,-999,,,,,
30395,09/29/18 下午03时56分50秒,-999,,,,,
30396,09/29/18 下午04时56分50秒,-999,,,,,
30397,09/29/18 下午05时56分50秒,-999,,,,,
30398,09/29/18 下午06时56分50秒,-999,,,,,
30399,09/29/18 下午07时56分50秒,-999,,,,,
30400,09/29/18 下午08时56分50秒,-999,,,,,
30401,09/29/18 下午09时56分50秒,-999,,,,,
30402,09/29/18 下午10时56分50秒,-999,,,,,
30403,09/29/18 下午11时56分50秒,-999,,,,,
30404,09/30/18 上午12时56分50秒,-999,,,,,
30405,09/30/18 上午01时56分50秒,-999,,,,,
30406,09/30/18 上午02时56分50秒,-999,,,,,
30407,09/30/18 上午03时56分50秒,-999,,,,,
30408,09/30/18 上午04时56分50秒,-999,,,,,
30409,09/30/18 上午05时56分50秒,-999,,,,,
30410,09/30/18 上午06时56分50秒,-999,,,,,
30411,09/30/18 上午07时56分50秒,-999,,,,,
30412,09/30/18 上午08时56分50秒,-999,,,,,
30413,09/30/18 上午09时56分50秒,-999,,,,,
30414,09/30/18 上午10时56分50秒,-999,,,,,
30415,09/30/18 上午11时56分50秒,-999,,,,,
30416,09/30/18 下午12时56分50秒,-999,,,,,
30417,09/30/18 下午01时56分50秒,-999,,,,,
30418,09/30/18 下午02时56分50秒,-999,,,,,
30419,09/30/18 下午03时56分50秒,-999,,,,,
30420,09/30/18 下午04时56分50秒,-999,,,,,
30421,09/30/18 下午05时56分50秒,-999,,,,,
30422,09/30/18 下午06时56分50秒,-999,,,,,
30423,09/30/18 下午07时56分50秒,-999,,,,,
30424,09/30/18 下午08时56分50秒,-999,,,,,
30425,09/30/18 下午09时56分50秒,-999,,,,,
30426,09/30/18 下午10时56分50秒,-999,,,,,
30427,09/30/18 下午11时56分50秒,-999,,,,,
30428,10/01/18 上午12时56分50秒,-999,,,,,
30429,10/01/18 上午01时56分50秒,-999,,,,,
30430,10/01/18 上午02时56分50秒,-999,,,,,
30431,10/01/18 上午03时56分50秒,-999,,,,,
30432,10/01/18 上午04时56分50秒,-999,,,,,
30433,10/01/18 上午05时56分50秒,-999,,,,,
